"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"Pex14" 0.119263366461894 5.67883372275599 2.80950320788268 0.00705303580716507 0.0543056551613399 -3.49383930920485
"Myl1" 0.533222876311611 -1.30802566740719 2.37125580297371 0.0216038415785348 0.122056952826325 -3.49516515016682
"Iffo1" 0.133634109437155 5.53547392094043 2.80232297108986 0.00718985287190683 0.0550670314203742 -3.49580698760746
"Pex26" -0.129468920583497 4.63882269069344 -2.73946420213673 0.0084966218222917 0.0623827833931844 -3.49612628341121
"Ate1" -0.102120078638302 5.74364128771218 -2.80853317670806 0.00707137772219503 0.0543944271896592 -3.49914741916774
"Plod2" -0.183723692395045 3.60445319367846 -2.63180004590207 0.011252851682312 0.0770899993628661 -3.50172178042547
"Rbfox1" 0.146267613521024 7.70141546909285 2.84105659346183 0.00647986761884158 0.0513278799629371 -3.50317199015806
"Tbc1d24" -0.119410096036663 6.93096279155408 -2.83129084455677 0.00665247996950586 0.0522838252461427 -3.5036200949927
"Adck4" 0.11491920357254 5.23833687384597 2.780515116568 0.00762057703661983 0.0574565602916818 -3.50373090357197
"Lrig2" 0.12847311916485 5.94104407936155 2.81155635578247 0.00701435871184056 0.0541645523546335 -3.50471896744221
"Cars" 0.0814458477788678 6.74476045193709 2.83022115240226 0.00667164360667706 0.0523792904400324 -3.50492124354583
"H2afj" 0.640267331326128 -2.62457663120042 2.36650003743614 0.0218543715400284 0.122743289043927 -3.50565406839389
"Ninj1" -0.158191380708761 4.82772895849785 -2.75657252918272 0.00812081566646073 0.0600932833075586 -3.50747581628393
"Tyrobp" -0.265098949019751 3.06941418324277 -2.60327510178464 0.0121091629051765 0.0811876621283879 -3.50880789234655
"Mb21d2" 0.156493977476934 5.19059757953324 2.77659984647344 0.00770038496113994 0.0578398153548653 -3.51153144314307
"Spg7" 0.080844262422224 5.5840254884119 2.79725311648832 0.00728793051208204 0.0556048553977248 -3.51243986586326
"Cenpn" -0.207114792082253 2.60038437511446 -2.52796265145786 0.0146633209032444 0.0927848032737158 -3.51354616842941
"LOC499240" -0.801852434275818 -2.63222532880043 -2.36247224557481 0.0220685854771609 0.123610396872951 -3.51414239711661
"Grin2a" 0.33290380327889 6.19639475330778 2.80743998829531 0.00709210122422114 0.0545013303414761 -3.51454862609794
"Zfp583" -0.156151401829964 3.06516481055572 -2.57485181208088 0.0130211921647648 0.0854295060308664 -3.51600263902371
"Mir207" 0.304048460933734 0.790657553138301 2.38628694297713 0.0208288573427268 0.118918849805507 -3.51660143773863
"Npffr1" -0.766025697231209 -1.30789311062637 -2.35214910060396 0.022626224569547 0.125527012969234 -3.52153408251286
"Tuft1" 0.257818137192511 2.60915888538719 2.51086146193011 0.0153075726265768 0.0956290261733776 -3.52233755317628
"Sec11a" -0.137653998967588 5.55916239494539 -2.78837129457061 0.00746273716120108 0.0566067339294287 -3.52760650364607
"Slc26a4" 0.373543058451764 0.745598527891386 2.39847884328392 0.0202186913757599 0.116392315277401 -3.52848063627479
"Fam83f" 0.442745039149875 1.57520011589609 2.43227924814875 0.0186102163316096 0.109662931586522 -3.52877307206237
"Atp6v1b1" -0.385930482087818 -3.5144209631549 -2.36147855507247 0.0221217223377037 0.123798134907324 -3.52959855287517
"Sparc" -0.235252142463663 8.93657853965756 -2.83524248842875 0.00658212695877508 0.0519522344224086 -3.52970356132226
"Tgfbr1" -0.179579351887927 4.68190663344527 -2.73547491692756 0.00858652412421859 0.0629005249950204 -3.53024185344737
"LOC680039" 0.0867130643254925 7.60224052576399 2.82932089545025 0.00668781139125965 0.0524546464179888 -3.53072305417807
"Myo5a" 0.146897322892401 9.22345258557587 2.83509639928625 0.00658471554079498 0.0519522344224086 -3.53162829052087
"Me1" -0.128087998905594 6.1131276516459 -2.8081681318896 0.00707829161782795 0.0544213956885385 -3.5333623535302
"Cpt1c" 0.0979141344638267 6.24162812467771 2.8093095950779 0.00705669323292093 0.0543076309573563 -3.54009860886621
"Ncam2" -0.29307833817487 7.25614120581154 -2.8214285304668 0.00683111175228246 0.0531706015274886 -3.54038008037589
"Dpagt1" -0.0998720923255645 4.91883442660586 -2.74315309322297 0.00841426138536336 0.061863416235206 -3.54179710709013
"Ap1b1" 0.070734993903943 7.8791264582379 2.82629201016146 0.00674247407482703 0.0527538307206824 -3.5421089819992
"Zfp9" -0.18477281145086 5.18522994669957 -2.74403148844809 0.00839475850067212 0.0617484562400889 -3.54275353114058
"Zrsr1" 0.126991862426716 5.30937493837401 2.77195599466325 0.0077960439635026 0.058367357657623 -3.54287401611668
"Egf" 0.290466926785022 0.657468773135702 2.3605285432093 0.0221726306535464 0.123959978720844 -3.54566265735054
"Med6" -0.149780736486585 3.96991358856306 -2.66721847966747 0.0102667808499181 0.0721294427594991 -3.54750418720722
"Bdnf" 0.286119985675494 4.529498682443 2.71511930293876 0.00905904320377535 0.0655774528200764 -3.54835616833946
"Dao" -0.823771716438819 -2.979415198953 -2.34744249214889 0.0228846284836912 0.126495199811722 -3.54876247043493
"Tfcp2" -0.0928068683864934 5.31890805350918 -2.76850787657842 0.00786778002209103 0.0587929710682132 -3.54887392512172
"Mageh1" -0.164261674487523 5.36952550257346 -2.75990001016147 0.00804952730358866 0.0597185779068981 -3.55058812840399
"Tarsl2" 0.111073239095739 5.35361657668632 2.77168319430133 0.00780169735327245 0.0583811176356175 -3.55248529527667
"Klc1" -0.0794862717446509 9.52866703244838 -2.82724660298723 0.00672520194293536 0.0526703039856473 -3.5527935530429
"Hbegf" -0.224142064479009 2.96702182408201 -2.52241606433142 0.0148695286535867 0.0936692319799313 -3.55379135366889
"Bend7" 0.289757209512915 1.16039329742241 2.3981353226515 0.0202356612033048 0.116448026578585 -3.55398184761399
"Arl4a" -0.213003825663842 5.3448250329452 -2.76441344589943 0.00795375290362096 0.0593520935130482 -3.55424956396941
"B3galnt1" -0.160180965752495 6.39990489566348 -2.80458995072145 0.00714639353423037 0.0548657492058292 -3.55473153843686
"Mir23a" 0.538492313409607 -2.94155517380075 2.3439333009443 0.0230790063025976 0.127085741946959 -3.55521401241239
"Ccdc93" 0.101101509689053 5.10733706906812 2.75398188264731 0.00817672047006462 0.0604229750978538 -3.55529835451681
"Gtf3a" -0.159327320743754 5.3595644711549 -2.75454306433361 0.00816458044809829 0.0603611968405934 -3.55571568640007
"Fbxo43" 0.524805300508379 -0.37637775220818 2.33411166048502 0.0236309109160072 0.128728870041311 -3.55703211200655
"Hsd17b7" 0.20647682707924 3.79112625610846 2.62041501707895 0.0115877608549702 0.0789777862112755 -3.55779583581568
"Brinp2" 0.17744884808565 7.03456304572693 2.81176933642155 0.00701035784301019 0.0541598473125446 -3.55779658404346
"Enc1" -0.152790316814088 10.0697338161097 -2.82501190249155 0.00676570043487975 0.0527803958205153 -3.55962205973535
"Clcnka" -0.603557642935382 -1.37233552990279 -2.33368330868407 0.0236552473932021 0.128793264787605 -3.56224287681757
"Gpr68" 0.23562731355736 2.55262522333279 2.51930257565023 0.0149864299599769 0.0941827233494181 -3.56392556549886
"Mir665" 0.683367117799015 -1.61268906981147 2.33322769470103 0.0236811573287439 0.128890389019329 -3.56495644076342
"Lrp2bp" 0.616185205822286 -3.19353581184678 2.34074259436108 0.023257023310132 0.127757621341417 -3.56532647589861
"Snx3" -0.125882927871643 7.51201240474609 -2.81487772500413 0.00695220604512019 0.0537886522938587 -3.56569368355621
"Copz1" -0.115082724027121 6.87890582100095 -2.80971432010052 0.0070490498081398 0.0543011463512709 -3.5658325923909
"Mgat5" 0.168021967257233 5.7950425150378 2.78274133786816 0.00757553950336572 0.0572792567846815 -3.56608969179335
"Prdx4" -0.191442091205795 4.65498345419307 -2.71260405235181 0.00911906166915865 0.0658924415361061 -3.56768410683975
"Birc3" 0.411744681492538 -0.0365286036272764 2.32736579779496 0.0240167818771228 0.130268004901057 -3.57314352850711
"LOC100302372" 0.294158275903876 1.34804697722882 2.40321565830363 0.0199859945126188 0.115510802161422 -3.57432774048156
"Spg20" 0.153587999717302 4.87433329286537 2.73215196879439 0.00866207760224721 0.0631908255962932 -3.57512792429218
"Krt15" 0.595639125715076 -2.62087712898404 2.33202606575122 0.0237496134549023 0.129212411479797 -3.57534076213611
"Rinl" 0.676793644768636 -2.47028702956015 2.33076450707385 0.0238216739539208 0.129522748168254 -3.57576783212317
"Rxfp3" -0.565899189692996 0.796830597941252 -2.35722819242617 0.0223503031613079 0.124345571302085 -3.57583508551307
"Fndc3b" 0.155227767979113 4.89396235960564 2.71736668100761 0.00900572415125691 0.0652802582711855 -3.57660283735931
"Tubgcp5" 0.118714475824444 5.56539329116376 2.77119167443678 0.00781189293467482 0.0584300319783711 -3.57848131431474
"Cyp11a1" -0.349738215833732 -3.57711662728603 -2.33760796202294 0.0234331064395774 0.128283605325201 -3.57919837143805
"Mospd2" -0.141843016881289 4.25827164341954 -2.67254764806076 0.0101254652893859 0.0716091918539431 -3.57951657439345
"Nod2" -0.538503057692729 -1.05319852418759 -2.32350409283924 0.0242401998229223 0.131052268560809 -3.57954049476721
"Tm4sf19" 0.584846560692282 -1.06160677884905 2.31994749796775 0.0244476052506544 0.13171518496886 -3.58018033683066
"Sf3a3" -0.106694246699312 6.2675774518586 -2.7882412363097 0.00746532542146515 0.0566067339294287 -3.58275571323552
"Dnm2" 0.114592387265847 6.40000542104561 2.79076896186879 0.00741516996181528 0.0563870710096325 -3.58999451331372
"Nudt12" 0.156687001591997 3.52857936058035 2.61194285895972 0.0118428675120578 0.079931847548627 -3.59010326051197
"Rcbtb1" 0.0804690365024403 6.11056011580358 2.78182957960807 0.00759395501720725 0.0573099563656818 -3.59152069670007
"Tnfrsf1b" -0.171465072189209 2.41374351430012 -2.4971102205012 0.0158441216504171 0.09769265359692 -3.59170819047611
"Ccl17" 0.505138336295121 -1.3979267463217 2.31555660587575 0.0247058472160687 0.132525251660531 -3.59342759802409
"Tyw1" 0.101901082789713 4.69730647583738 2.70822802903833 0.00922435355774696 0.066472789694793 -3.59515606896193
"Lpcat3" -0.107253958368324 5.1284676094801 -2.73349575855134 0.00863145061506917 0.0630249816515956 -3.59610166987681
"Usf2" 0.0866731980406542 6.05530339988896 2.7818518792559 0.007593504120662 0.0573099563656818 -3.59616425397997
"Tfcp2l1" 0.326033701757156 1.60201939719108 2.41849680633575 0.0192516292766736 0.112405582420183 -3.59772199156089
"Zw10" 0.0999258975378952 4.89471443509185 2.71838275569644 0.00898171264243393 0.0651653653734791 -3.59788579600217
"Trak2" 0.120982391284353 7.96150956793912 2.80394906716558 0.00715865496255659 0.0549334748183883 -3.59866088069353
"Zscan10" 0.340071830753749 -3.61914285795115 2.3270989885201 0.0240321587099076 0.130268004901057 -3.59997893858064
"Hapln4" 0.505561729572541 2.57138362420091 2.44264410557157 0.0181406086562915 0.107690475699747 -3.6002805548249
"G3bp1" -0.0673550433804019 7.41259926268541 -2.79907618725953 0.00725252125101229 0.055440647131362 -3.60110035757743
"LOC690276" 0.710859877565195 -0.600031514724647 2.31922266545708 0.0244900681741466 0.131899459923422 -3.60128758217075
"Plekha5" 0.157484060068526 6.62200699300627 2.7910785030139 0.00740904944493561 0.0563673704555392 -3.60265353220394
"Hdgf" 0.0873851667450599 6.67748218296221 2.79147650019542 0.00740118675606658 0.0563343905184115 -3.60372069042982
"Galnt3" -0.246200130769607 1.77648857950197 -2.40372018566574 0.0199613519350436 0.115410148099461 -3.60791142623116
"Prr3" -0.0923749156458259 5.71727580889757 -2.76045286201516 0.00803773898824949 0.0597089231638135 -3.61011536460196
"Slc6a8" 0.205034181234976 5.74403435433149 2.76325965777161 0.0079781356066298 0.0594831743184846 -3.61196936818948
"Mthfd2l" 0.271344534617666 1.79977423926626 2.40561170090144 0.0198692078546348 0.115100260655485 -3.61306501935828
"Ptpn11" 0.065684639635641 8.24823150395715 2.79841388623841 0.0072653666060934 0.0555122676233041 -3.61424914233435
"Spint2" -0.180222391149976 5.42241213108704 -2.7376537201622 0.00853731476911175 0.0626239685567044 -3.61534981749142
"Zc3h14" -0.0909267723531585 7.01995063639783 -2.78904382446102 0.00744936651377383 0.0565663023578004 -3.61649803710419
"Mir1956" -0.392041787329496 -3.54027694067295 -2.3173689014589 0.0245989669725688 0.132129466392516 -3.61778209341002
"Fmnl1" 0.161481093642909 6.32148258943135 2.77347893835694 0.00776455257235792 0.0582122723136074 -3.6198939482741
"Dcun1d2" -0.557247537604758 -2.97759804089724 -2.3120358887052 0.0249146666347136 0.133169395829954 -3.62002973201955
"Rgr" 0.519244562239844 -1.92592067569367 2.3052710357698 0.0253203237194852 0.134825024833764 -3.62068526327528
"Chodl" 0.715476278096764 2.93040992104483 2.45337585376076 0.0176656651650786 0.105537974942439 -3.62242249765599
"Tspan12" 0.152012764952114 5.23359163627586 2.73489184856812 0.00859973723593726 0.0629084763722777 -3.62334418434299
"Sh3tc1" -0.220178049862189 1.94771688136782 -2.43640321538995 0.0184220719674466 0.108975380350171 -3.62416918967024
"Dapp1" -0.286989524613966 1.11387047793369 -2.36747621773107 0.0218027357596163 0.122723964520731 -3.62567127745668
"Tmem134" -0.133769273244839 4.79317675830437 -2.69986371810655 0.00942872304985125 0.0675197502639104 -3.62573003026065
"Spock1" 0.23111458768066 6.44108434040608 2.7756000616002 0.00772088761829016 0.0579393112671408 -3.62686845745602
"Arhgef25" 0.102951460534833 6.42371497992568 2.77721486377521 0.00768779773483983 0.0577996431391984 -3.62763689025989
"Zfp189" -0.138740400929917 4.61700129115313 -2.68957018251691 0.00968593707052403 0.0690194786778386 -3.62796099052177
"Cnih2" -0.27931366309447 7.70940108970957 -2.78938673543727 0.00744255758002599 0.0565663023578004 -3.63028780079628
"Rnf180" 0.205860595319604 4.68362157145415 2.68729581264526 0.00974363086846057 0.0692461243161757 -3.63040250939992
"Ttc4" -0.114963042576238 4.36068075945787 -2.66278966434554 0.0103855945538429 0.0727401576448759 -3.63040867603268
"Gng10" -0.189741067271165 6.88974886909052 -2.78003586715235 0.0076303047624697 0.0575027544841334 -3.63513130626535
"Kcng1" -0.352694731624382 4.59194833889065 -2.66139205199635 0.0104233496553469 0.0729725868681433 -3.63785530420528
"Pi4k2b" 0.221262359602845 2.72649552760193 2.4922474704727 0.016037897497112 0.0985414332941059 -3.6379681331112
"Mcm3ap" 0.105927517038316 7.12914352278698 2.78184209160539 0.00759370202288727 0.0573099563656818 -3.63821714721865
"R3hdml" 0.637451707166941 -2.59088464474914 2.300284905006 0.0256230771793816 0.13598368875957 -3.63890314389499
"Rp9" 0.170936044189855 2.69142125921478 2.48557740073652 0.01630718357367 0.0997355091872599 -3.63931744967854
"LOC361346" 0.200673729508612 3.7534271568937 2.59211804178228 0.0124599793631198 0.0826644829454344 -3.64036039528514
"Plin2" -0.176226449669685 4.89940508083962 -2.66086126398351 0.0104377212866828 0.0730411793282371 -3.64082339213825
"Smarcal1" -0.097467778537726 4.47299502412941 -2.66783214751139 0.0102504163684961 0.0721226716361911 -3.64212014714313
"Lsamp" 0.213484685770775 6.65099398149324 2.77385771194966 0.00775673855090596 0.0581810041894867 -3.64429401857569
"RGD1307461" 0.335243164744951 2.11903697098148 2.42311061107502 0.0190347274309797 0.111383496645406 -3.64629762318927
"Zfpm1" 0.202036982730557 3.04775178292034 2.52945952897529 0.0146081174923243 0.0925702492995741 -3.64826654389571
"Cecr2" 0.264918130103321 2.78856483293094 2.49783006862517 0.0158156172936489 0.09769265359692 -3.64962450268194
"Lrrc8e" 0.474756944528381 -3.10636057731637 2.29792243154919 0.0257676473563248 0.136538369237852 -3.6510098756515
"Grin3b" 0.480432772431318 -3.00736310900121 2.29642115127609 0.0258598944569379 0.136886797893101 -3.65179431099053
"C1qtnf1" 0.237779684033946 3.69770627873378 2.60130468525546 0.012170456564263 0.0815226597628843 -3.65223473403136
"Otud5" -0.0717743311756019 7.18169146878106 -2.77681398165551 0.00769600021533522 0.0578340835005591 -3.65323943107151
"Pnliprp2" -0.444321431265569 -2.78639394440567 -2.29303888143706 0.0260687986413904 0.137615220642023 -3.65370412605317
"Hspa12a" 0.154388554685286 7.99503606945824 2.78089842942924 0.00761280485726858 0.0574250735785177 -3.65524838303713
"Ikzf2" 0.257466625266189 1.5708383811341 2.36833252155079 0.0217575309928078 0.122583577632067 -3.6585180134781
"Itih3" -0.329749447199867 6.72519687122038 -2.74955535320624 0.00827306420384678 0.0609375287228917 -3.66202828490531
"Ccdc67" -0.781376051207791 -2.28179448315993 -2.28757296884812 0.0264095751442333 0.138791824560052 -3.6624152891326
"Rpo1-3" -0.168441930603038 5.36951183783748 -2.72512352279975 0.00882390253795516 0.0642539441990908 -3.66254840042153
"Erp27" 0.302032740597715 -3.66447791787834 2.29589156606582 0.0258925052576539 0.136913051807773 -3.66283833191019
"Crk" 0.0826830622168246 6.45979906987283 2.76177210881124 0.00800967332084315 0.0596578699909255 -3.66630227189894
"LOC100909970" 0.475039190392405 -3.30436677931001 2.29078433127973 0.0262088830845225 0.138083026716179 -3.66686626975529
"Phex" -0.438323724602661 0.0920380945065463 -2.28738225849916 0.0264215363728796 0.138791824560052 -3.66798775675034
"Celf1" -0.168825943536958 6.33295759291622 -2.75701782539362 0.00811124196859105 0.0600502656450767 -3.66916960134261
"Pld3" -0.0840191884943997 8.5725293673259 -2.7772535077531 0.00768700746394359 0.0577996431391984 -3.67001332995111
"Mir370" 0.663892009275383 -1.49634341596718 2.27834200044688 0.0269940944761176 0.14068821628235 -3.6724062190926
"Acad9" 0.0855581989555979 6.56570927508011 2.76060093769648 0.00803458431317142 0.0597089231638135 -3.67548138148624
"Mospd3" -0.135019405602761 4.50656596580747 -2.64292338097658 0.0109342129901024 0.0755601769697222 -3.6799332783301
"Mtx2" -0.151108896214915 5.49810941959088 -2.72419067683562 0.00884558852181616 0.0642945849362232 -3.68164114198086
"Trip13" -0.292605096230063 1.59850573563895 -2.3292091537257 0.0239107848969901 0.129874600006814 -3.68276650181233
"RGD1359634" -0.185366474829086 4.64943816338713 -2.66700500668061 0.0102724790771306 0.0721377389545726 -3.68371313214512
"C1qb" -0.214254969109572 4.59031106512149 -2.66776267354186 0.0102522678072612 0.0721226716361911 -3.68480967868935
"Ldha" -0.121270059506477 8.8740910963717 -2.77194829325785 0.00779620351203644 0.058367357657623 -3.68512993427715
"Ttll12" 0.10654281569539 5.31158084326888 2.6968358468869 0.00950372425948193 0.0679341865262609 -3.68576760175146
"Lrrc14b" 0.723477896927341 -1.98703902039586 2.27245735725116 0.0273726965737775 0.141986471297315 -3.68635815611789
"Gpat2" 0.456987246080181 -2.86396119863247 2.2784443395546 0.0269875516455234 0.14068821628235 -3.69027470568077
"Avp" 0.504225201673867 0.133963735474374 2.28553074313555 0.0265379130334986 0.139310957669934 -3.69107686358103
"Nlrx1" -0.10942357494521 4.30223157567366 -2.63839616198387 0.0110628897679595 0.0761151601484472 -3.69136244025722
"Nedd9" -0.118627380770308 5.36029859639326 -2.71075998406194 0.00916329653135589 0.0661522071922343 -3.69172213832182
"F2r" -0.137271574979412 5.62269771572479 -2.7165200661007 0.00902577611948491 0.0653662670530859 -3.69615849738476
"Kcnip4" -0.188715848093394 4.69181090341714 -2.66510878590589 0.0103232222296034 0.0724622135316648 -3.69752317297777
"Fbxo25" -0.0961980624422589 5.94995466614258 -2.73520582150862 0.00859261986337449 0.0629005249950204 -3.69796716883349
"Phospho1" 0.260574250043758 1.97117347723821 2.40544156180023 0.0198774804020915 0.115100260655485 -3.69804098854277
"Gstm7" -0.17990876146156 6.08852580944799 -2.73831767553161 0.00852237071155956 0.0625430780757787 -3.69812781965678
"Ghrl" 0.24651434539788 -3.70225024395884 2.27783353234642 0.0270266232055261 0.140723161593403 -3.69941785599305
"Proc" -0.599411317217394 -2.95131546013943 -2.27126725822978 0.0274498355234093 0.142131015447613 -3.70040325587488
"RGD1307155" -0.117005718691529 3.89201359704344 -2.5918218090671 0.0124694190217014 0.082677451140647 -3.70144856476477
"F13a1" -0.628210274813679 1.57941472148024 -2.36701387185712 0.0218271782416433 0.122743289043927 -3.70170770134377
"MGC93861" 0.598001233088847 -1.61969134604338 2.26338293864036 0.0279657714394576 0.14415280959222 -3.70248880415691
"LOC100362783" 0.261503838762735 -3.72407335825991 2.27686461803562 0.0270887050031178 0.14090538442827 -3.70266868691981
"Zfp653" 0.127991522973938 4.5373710754419 2.64106180601278 0.0109869576574811 0.0757886508994887 -3.70290195007217
"Spag16" 0.509881472935213 -0.253716791660658 2.26929908646608 0.0275778309230749 0.142659663754643 -3.70456464862521
"Sfxn5" 0.171684656852378 6.26421649466452 2.73289414577284 0.00864514992860247 0.0630961605163861 -3.70648164511173
"Slitrk3" -0.289463768886794 5.39876208526914 -2.70841503125347 0.00921983132101118 0.0664701970046174 -3.70726210060439
"Cdkn2aipnl" -0.126930959081594 4.99609418249344 -2.68409096119109 0.00982546363532706 0.0697655975066865 -3.70810517420414
"LOC290595" -0.504343686157229 -1.25395386029765 -2.25738778478996 0.0283638278008702 0.145406730706933 -3.70867600375581
"Sntg1" -0.173314318834567 4.10762527656333 -2.60779023008929 0.0119697722047682 0.0805136881291359 -3.71099189627071
"Map3k7cl" 0.258872939865817 1.67400549116076 2.37152222199075 0.0215898833008847 0.122056952826325 -3.71211301323904
"Mir344-1" 0.43471334664128 0.616723548847759 2.28283343933753 0.0267082677299613 0.139789397342438 -3.71285077216503
"Fgl2" 0.527245579300671 2.0227803039586 2.37317674869026 0.0215033799031801 0.121682308176429 -3.71443865009147
"Oc90" -0.498767806957961 -0.55667220845874 -2.28195587956521 0.0267639014680395 0.13999107191062 -3.71603154301532
"Flii" 0.0937673905896824 7.16901027767994 2.7493485444938 0.00827759088646485 0.060942761118468 -3.7172660715733
"Cxcl11" 0.396387239417597 -3.47061398929612 2.26695066762206 0.027731248327619 0.143305248910827 -3.71751222797338
"Cyp2c6v1" -0.384238721170308 -3.64840287863318 -2.26932447432939 0.0275761765135804 0.142659663754643 -3.71768835131718
"Tead2" -0.253032846745227 2.43288648311088 -2.36471467841997 0.0219490930210729 0.123027401352585 -3.72195671783582
"Basp1" 0.125287975713382 8.99502739888638 2.755617575017 0.00814138194868893 0.0602175675491494 -3.72304441534951
"Nfic" 0.322050146135089 3.12511860464257 2.50497667511517 0.0155351375024427 0.0966045992120355 -3.72891958665887
"Scnn1g" 0.331348761234676 0.463965182885178 2.29290654494765 0.0260770027968415 0.137615220642023 -3.72903114572339
"Aldh1a1" 0.680578696650658 3.97767582831077 2.57950629738457 0.0128676804198955 0.0846658379173098 -3.72915666011052
"Otop3" 0.461311986567446 0.900199267617235 2.30158631743673 0.0255437470813305 0.135652842414954 -3.72930769343303
"Cry1" -0.148993939956193 4.46416544754959 -2.62788287702224 0.011367069585268 0.0778057154767014 -3.73041558005816
"Ccnjl" 0.22349905840369 2.60456836742016 2.43633226252731 0.0184252944420729 0.108975380350171 -3.73126032722095
"Ube2q1" -0.0714065589955215 6.4086088879666 -2.73425372917674 0.00861421932997149 0.0629567361465971 -3.73257614998783
"Spns3" -0.491609244384425 -2.92717414511476 -2.2534684386013 0.0286267682658959 0.146566483628756 -3.73421794480189
"Exosc2" -0.11484602185899 5.09011110315754 -2.67089029400447 0.0101692217060145 0.0718448700844713 -3.73590260195162
"Slitrk6" 0.437107116554217 1.28524912539263 2.32304102146293 0.0242671149185491 0.131052268560809 -3.73884245646695
"Tacr2" -0.518267035958913 -1.128182650182 -2.23948806450661 0.0295823763303436 0.149493977094701 -3.74090043573271
"Myh2" 0.360741604114933 1.31425029448417 2.31664129429192 0.0246418279803002 0.132315181915741 -3.74386563593093
"Pigv" 0.157997561773035 2.91975632364664 2.46136871420925 0.0173192581629889 0.104209206331865 -3.74802493216821
"Mir544" 0.505199613991014 -0.218682259994539 2.24060027216259 0.0295053312061319 0.149293610275894 -3.74880136077882
"Depdc7" 0.201506450753503 1.71097704785894 2.34527416168018 0.0230045609432925 0.126850771306436 -3.74889003635189
"Lrp11" 0.0808679361786437 7.87444391351092 2.74192209191474 0.00844166336631383 0.0620363195106606 -3.7489070317392
"Kdelr2" -0.0917806131046632 5.6821435781195 -2.69852839851735 0.00946173201475909 0.067673886178811 -3.74896883429186
"Gorab" 0.12341294144101 4.2275170543285 2.605645575 0.0120357981458712 0.0808580818642901 -3.74932327413511
"Nphs1" -0.442649995724741 0.313586571491677 -2.2584135618183 0.028295365437133 0.145195594686882 -3.74971279822988
"Sobp" 0.239340673328943 5.98227941948592 2.71325979865905 0.00910337923418677 0.0658089013086141 -3.75278729573891
"Cfh" -0.250877041543985 5.11935554030505 -2.65929730217445 0.010480172795203 0.0732740277436941 -3.75705059335717
"Mir673" 0.631324204213255 -2.780760369068 2.24113475736254 0.0294683694947988 0.149215970656627 -3.7585158304662
"Vrk3" -0.0792954972162661 5.14178690203842 -2.674456822853 0.0100752744964541 0.0713174017880655 -3.75990028976961
"Drd3" -0.510267488824311 -3.11512902634182 -2.24194418952193 0.0294124722434462 0.149062384644125 -3.76468539747781
"Adam3a" 0.38378021924132 -3.40050383237165 2.24407770844554 0.0292655869596983 0.14875926779693 -3.76511884219838
"Tprg1l" -0.132844989128043 7.08614372996994 -2.72995725253603 0.00871231365981679 0.0634992865511704 -3.76523306289962
"Vamp7" 0.119619466204006 5.03884066337436 2.663490255488 0.0103667159794588 0.0726716801913862 -3.76811974023852
"Sptlc1" 0.0714225599995635 5.60876569942762 2.69444101905217 0.0095634324706986 0.0682388083666604 -3.76961057577842
"Cxcl14" 0.19873996190786 5.34760978695266 2.6707744352652 0.0101722870098935 0.0718448700844713 -3.7702501884764
"Myoz2" 0.332200785157881 -3.55005092824735 2.23995353324909 0.0295501106057903 0.149419255537806 -3.77152984301441
"Mir185" 0.550463190724319 -3.0275995853008 2.23337866394153 0.030008774427823 0.151122711711733 -3.77771099290629
"Herpud1" 0.114103696069566 5.84983776760194 2.69985924053207 0.00942883355805124 0.0675197502639104 -3.77826212130456
"Ly49i9" -0.239798686575742 -3.72264982986516 -2.23807129645099 0.0296807770972784 0.149801621196725 -3.78019437980154
"Gkap1" -0.139885513524559 5.03176486969913 -2.65042221747701 0.0107240845748613 0.0745550311606266 -3.78121414388281
"Stkld1" 0.390408391576994 -3.48183905535262 2.23494605389212 0.0298988645967417 0.150664237534038 -3.78242072198957
"Slc45a2" -0.444628295841689 -3.22185883898996 -2.2314101374151 0.0301473197058329 0.151533694800896 -3.78292455418788
"Tspan13" -0.122810188609658 7.697932418289 -2.72357395424536 0.00885995246074132 0.0643696910125469 -3.78924692782471
"Rwdd2a" -0.341289059555735 2.19199392763862 -2.3472263664529 0.0228965574539123 0.126517344630286 -3.79001315928813
"LOC682102" 0.479172564391599 -0.43022605981325 2.21999780844462 0.030961730917093 0.154557011883419 -3.79080752366644
"Rngtt" -0.113365903448424 5.36374391411775 -2.66750594113898 0.0102591122286045 0.0721294427594991 -3.79235780128121
"Abtb2" 0.202789631980333 3.44696357616942 2.51088665741772 0.0153066048481967 0.0956290261733776 -3.79294925847625
"Npc1l1" -0.53602580379623 -3.1977404151859 -2.22483212960947 0.0306143965657299 0.153254325629511 -3.79659306496752
"Galc" 0.174890518655982 3.87740303574922 2.5472917546753 0.0139648452788824 0.0898849714866884 -3.79858102843923
"Qsox2" -0.117164626744264 5.04824274811342 -2.64512326025681 0.0108721818237372 0.0752569880985083 -3.80158814508642
"Mmp17" -0.214549036121698 4.84717931719798 -2.6161423780141 0.0117157806828305 0.0795786055823563 -3.80370586852126
"Trim26" 0.0865399899342484 4.95132870094115 2.6361162577103 0.0111282145302398 0.0763343891036941 -3.80542309207875
"Usp49" -0.176000770966775 4.33004052222886 -2.55811488187635 0.0135870844111993 0.0881624454407235 -3.80546610762571
"Ganc" 0.141085988463814 3.80058372256839 2.54368142337923 0.0140929654227672 0.0903092154238239 -3.80681658304315
